Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
4NNn8mWIyBqArxtQ867eIi,"6eUKZXaKkcviH0Ku9w2n3V,0T2sGLJKge2eaFmZJxX7sq,7Ks3elJhSP20mD04lgiA68","You Need Me, I Don't Need You (feat. Wretch 32 & Devlin)","You Need Me, I Don't Need You","Ed Sheeran,Wretch 32,Devlin",2011-08-26,182840,37,spotify:user:12132863200,2023-10-10T02:14:29Z,"pop,singer-songwriter pop,uk pop,grime,uk hip hop",0.766,0.853,7,-7.784,1,0.125,0.182,0,0.372,0.842,103.428,4
7MGynkWCgncYeMNfspdcLu,"6eUKZXaKkcviH0Ku9w2n3V,0umDTRGYujQH31KZq9FdrU","You Need Me, I Don't Need You - Loadstar Remix","You Need Me, I Don't Need You","Ed Sheeran,Loadstar",2011-08-26,300946,16,spotify:user:12132863200,2023-10-10T02:14:29Z,"pop,singer-songwriter pop,uk pop,drum and bass,jump up,neurofunk",0.241,0.807,4,-6.605,0,0.0406,0.000831,0.116,0.288,0.276,109.089,5
1f92FxJ0l9VCwTPS5fk8RL,"6eUKZXaKkcviH0Ku9w2n3V,0fFweLcIeIh0d6rlziE9BE","You Need Me, I Don't Need You - Gemini Remix","You Need Me, I Don't Need You","Ed Sheeran,Gemini",2011-08-26,269615,14,spotify:user:12132863200,2023-10-10T02:14:29Z,"pop,singer-songwriter pop,uk pop",0.246,0.768,9,-6.848,1,0.0596,0.0103,0.0000313,0.135,0.163,140.045,4
6wJhz2jABaX2oMChhGy39Y,"6eUKZXaKkcviH0Ku9w2n3V","The A Team","+","Ed Sheeran",2011-09-09,258373,57,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.642,0.289,9,-9.918,1,0.0367,0.669,0,0.18,0.407,84.996,4
2LzDXHMjn4jpJiO1V81OhK,"6eUKZXaKkcviH0Ku9w2n3V","Drunk","+","Ed Sheeran",2011-09-09,200093,42,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.733,0.652,7,-9.101,1,0.0696,0.419,0.00000237,0.521,0.459,99.998,4
3AGozOFA08jVNIOxHMv4hA,"6eUKZXaKkcviH0Ku9w2n3V","U.N.I.","+","Ed Sheeran",2011-09-09,228600,32,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.422,0.405,6,-11.126,1,0.101,0.323,0,0.15,0.578,74.13,4
4zFbkkXyPHrCSXN3kIm47D,"6eUKZXaKkcviH0Ku9w2n3V","Grade 8","+","Ed Sheeran",2011-09-09,179880,29,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.74,0.807,0,-9.976,0,0.0363,0.0446,0.0000402,0.0538,0.781,101.042,4
1ZBwE2UcEeZzwakjfPtRHp,"6eUKZXaKkcviH0Ku9w2n3V","Wake Me Up","+","Ed Sheeran",2011-09-09,229613,33,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.616,0.209,9,-13.43,1,0.406,0.902,0,0.139,0.336,86.891,1
5TAgTVXiKaXiCUqILl7aVE,"6eUKZXaKkcviH0Ku9w2n3V","Small Bump","+","Ed Sheeran",2011-09-09,259413,40,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.81,0.436,10,-12.683,1,0.0717,0.689,0.000151,0.11,0.446,119.973,4
3j6I4KxEZFAQpFA5WHX6Zt,"6eUKZXaKkcviH0Ku9w2n3V","This","+","Ed Sheeran",2011-09-09,195840,31,spotify:user:12132863200,2023-10-10T02:14:32Z,"pop,singer-songwriter pop,uk pop",0.588,0.0929,11,-14.301,1,0.0443,0.95,0.00539,0.128,0.502,152.139,4
